0,"tensor(202, device='cuda:0')","tensor(114, device='cuda:0')","tensor(20329, device='cuda:0')",104144
0,"tensor(166, device='cuda:0')","tensor(79, device='cuda:0')","tensor(17928, device='cuda:0')",103901
0,"tensor(186, device='cuda:0')","tensor(84, device='cuda:0')","tensor(17841, device='cuda:0')",103926
0,"tensor(254, device='cuda:0')","tensor(112, device='cuda:0')","tensor(17718, device='cuda:0')",84977
0,"tensor(239, device='cuda:0')","tensor(102, device='cuda:0')","tensor(17678, device='cuda:0')",84952
0,"tensor(170, device='cuda:0')","tensor(84, device='cuda:0')","tensor(14014, device='cuda:0')",84658
0,"tensor(151, device='cuda:0')","tensor(76, device='cuda:0')","tensor(13973, device='cuda:0')",84631
0,"tensor(106, device='cuda:0')","tensor(58, device='cuda:0')","tensor(12772, device='cuda:0')",84445
0,"tensor(132, device='cuda:0')","tensor(64, device='cuda:0')","tensor(12623, device='cuda:0')",84477
0,"tensor(115, device='cuda:0')","tensor(56, device='cuda:0')","tensor(11967, device='cuda:0')",84290
0,"tensor(126, device='cuda:0')","tensor(58, device='cuda:0')","tensor(11980, device='cuda:0')",84303
0,"tensor(101, device='cuda:0')","tensor(44, device='cuda:0')","tensor(11393, device='cuda:0')",84183
0,"tensor(88, device='cuda:0')","tensor(51, device='cuda:0')","tensor(11302, device='cuda:0')",84177
0,"tensor(84, device='cuda:0')","tensor(40, device='cuda:0')","tensor(10769, device='cuda:0')",84095
0,"tensor(81, device='cuda:0')","tensor(27, device='cuda:0')","tensor(10754, device='cuda:0')",84079
0,"tensor(83, device='cuda:0')","tensor(26, device='cuda:0')","tensor(9934, device='cuda:0')",83976
0,"tensor(59, device='cuda:0')","tensor(27, device='cuda:0')","tensor(9976, device='cuda:0')",83953
0,"tensor(70, device='cuda:0')","tensor(27, device='cuda:0')","tensor(10205, device='cuda:0')",83845
0,"tensor(57, device='cuda:0')","tensor(26, device='cuda:0')","tensor(10232, device='cuda:0')",83831
0,"tensor(45, device='cuda:0')","tensor(22, device='cuda:0')","tensor(10854, device='cuda:0')",83681
0,"tensor(62, device='cuda:0')","tensor(34, device='cuda:0')","tensor(10839, device='cuda:0')",83710
0,"tensor(40, device='cuda:0')","tensor(17, device='cuda:0')","tensor(10983, device='cuda:0')",83567
0,"tensor(30, device='cuda:0')","tensor(26, device='cuda:0')","tensor(10979, device='cuda:0')",83566
0,"tensor(38, device='cuda:0')","tensor(18, device='cuda:0')","tensor(11119, device='cuda:0')",83447
